Time,Average,Year,Month,Day,YearMonth,Index
2024-09-07,29.473710317460323,2024,9,7,2024-09,43
2024-09-08,29.163714757464756,2024,9,8,2024-09,43
2024-09-09,28.923255881442508,2024,9,9,2024-09,43
2024-09-10,28.88406246531247,2024,9,10,2024-09,43
2024-09-11,28.83772142198988,2024,9,11,2024-09,43
2024-09-12,28.91654620181406,2024,9,12,2024-09,43
2024-09-13,28.966726767729124,2024,9,13,2024-09,43
2024-09-14,29.008680555555543,2024,9,14,2024-09,43
2024-09-15,29.003968253968257,2024,9,15,2024-09,43
2024-09-16,29.580605158730158,2024,9,16,2024-09,43
2024-09-17,29.225872769906854,2024,9,17,2024-09,43
2024-09-18,29.462473290598293,2024,9,18,2024-09,43
2024-09-19,30.396712727785836,2024,9,19,2024-09,43
2024-09-20,29.639107726423905,2024,9,20,2024-09,43
2024-09-21,29.077317176870743,2024,9,21,2024-09,43
2024-09-22,29.614831349206348,2024,9,22,2024-09,43
2024-09-23,30.313244047619055,2024,9,23,2024-09,43
2024-09-24,29.12276052940116,2024,9,24,2024-09,43
2024-09-25,29.603802755525884,2024,9,25,2024-09,43
2024-09-26,29.289123683086054,2024,9,26,2024-09,43
2024-09-27,29.871280440006945,2024,9,27,2024-09,43
2024-09-28,29.335785742035746,2024,9,28,2024-09,43
2024-09-29,29.346726190476193,2024,9,29,2024-09,43
2024-09-30,29.299909812409812,2024,9,30,2024-09,43
2024-10-01,29.497023809523814,2024,10,1,2024-10,44
2024-10-02,29.638483044733047,2024,10,2,2024-10,44
2024-10-03,30.371177185909325,2024,10,3,2024-10,44
2024-10-04,28.702873019837305,2024,10,4,2024-10,44
2024-10-05,30.414186507936506,2024,10,5,2024-10,44
2024-10-06,29.30828373015873,2024,10,6,2024-10,44
2024-10-07,28.883553196053196,2024,10,7,2024-10,44
2024-10-08,32.144646228232396,2024,10,8,2024-10,44
2024-10-09,34.215246162567595,2024,10,9,2024-10,44
2024-10-10,29.252677180685357,2024,10,10,2024-10,44
2024-10-11,28.971924603174607,2024,10,11,2024-10,44
2024-10-12,29.22991071428572,2024,10,12,2024-10,44
2024-10-13,29.23611111111111,2024,10,13,2024-10,44
2024-10-14,29.477430555555564,2024,10,14,2024-10,44
2024-10-15,29.309445861678007,2024,10,15,2024-10,44
2024-10-16,29.277650226757363,2024,10,16,2024-10,44
2024-10-17,29.934819231694224,2024,10,17,2024-10,44
2024-10-18,30.32388065289009,2024,10,18,2024-10,44
2024-10-19,29.318138458763457,2024,10,19,2024-10,44
2024-10-20,30.142783026326196,2024,10,20,2024-10,44
2024-10-21,29.449551586491985,2024,10,21,2024-10,44
2024-10-22,29.346183974755405,2024,10,22,2024-10,44
2024-10-23,29.659247448979595,2024,10,23,2024-10,44
2024-10-24,29.41836115273616,2024,10,24,2024-10,44
2024-10-25,30.067956349206355,2024,10,25,2024-10,44
2024-10-26,29.9333461828027,2024,10,26,2024-10,44
2024-10-27,30.047867063492067,2024,10,27,2024-10,44
2024-10-28,30.208581349206355,2024,10,28,2024-10,44
2024-10-29,34.15957826895327,2024,10,29,2024-10,44
2024-10-30,31.368551587301592,2024,10,30,2024-10,44
2024-10-31,29.291366619491622,2024,10,31,2024-10,44
2024-11-01,30.070145132645134,2024,11,1,2024-11,45
2024-11-02,34.56644397269397,2024,11,2,2024-11,45
2024-11-03,29.603422619047617,2024,11,3,2024-11,45
2024-11-04,29.6774648962149,2024,11,4,2024-11,45
2024-11-05,29.935515873015877,2024,11,5,2024-11,45
2024-11-06,30.2797619047619,2024,11,6,2024-11,45
2024-11-07,29.502702158952154,2024,11,7,2024-11,45
2024-11-08,29.20188492063492,2024,11,8,2024-11,45
2024-11-09,29.695188492063494,2024,11,9,2024-11,45
2024-11-10,30.14625131812632,2024,11,10,2024-11,45
2024-11-11,29.993303571428577,2024,11,11,2024-11,45
2024-11-12,29.68923611111111,2024,11,12,2024-11,45
2024-11-13,29.75764989607419,2024,11,13,2024-11,45
2024-11-14,29.835317460317466,2024,11,14,2024-11,45
2024-11-15,30.39927012471656,2024,11,15,2024-11,45
2024-11-16,29.92265200077701,2024,11,16,2024-11,45
2024-11-17,29.647660267158507,2024,11,17,2024-11,45
2024-11-18,30.298859126984123,2024,11,18,2024-11,45
2024-11-19,29.366144272394273,2024,11,19,2024-11,45
2024-11-20,31.727182539682538,2024,11,20,2024-11,45
2024-11-21,30.168650793650794,2024,11,21,2024-11,45
2024-11-22,30.05062819125319,2024,11,22,2024-11,45
2024-11-23,30.344305000555007,2024,11,23,2024-11,45
2024-11-24,30.31522817460317,2024,11,24,2024-11,45
2024-11-25,29.534122127872127,2024,11,25,2024-11,45
2024-11-26,31.027359792984793,2024,11,26,2024-11,45
2024-11-27,31.849454365079374,2024,11,27,2024-11,45
2024-11-28,29.396277333777334,2024,11,28,2024-11,45
2024-11-29,29.721726190476193,2024,11,29,2024-11,45
2024-11-30,29.92956349206349,2024,11,30,2024-11,45
2024-12-01,29.803614787989783,2024,12,1,2024-12,46
2024-12-02,29.975942460317462,2024,12,2,2024-12,46
2024-12-03,29.98129648129648,2024,12,3,2024-12,46
2024-12-04,30.144345238095237,2024,12,4,2024-12,46
2024-12-05,29.69940476190477,2024,12,5,2024-12,46
2024-12-06,29.87514395326895,2024,12,6,2024-12,46
2024-12-07,29.943873834498827,2024,12,7,2024-12,46
2024-12-08,29.946018105185853,2024,12,8,2024-12,46
2024-12-09,29.58829365079365,2024,12,9,2024-12,46
2024-12-10,29.822668650793652,2024,12,10,2024-12,46
2024-12-11,30.09325396825397,2024,12,11,2024-12,46
